"","cnt.spp.IndicatorClass_TP_high","prop.spp.IndicatorClass_DOC_high","prop.spp.Green","prop.spp.BCG3","Type"
"632HNCAHL_8.31.10_1",1.07787271551243,1.39925593672423,1.33659775117882,0.331276968260743,"ref"
"632HOS002_9.4.12_1",1.58706057969041,1.22918344087488,0.980924009914928,0.979884286829486,"ref"
"632MUR001_9.7.11_1",1.06927820094305,0.934641100350234,1.34734089439054,0.495956431153252,"ref"
"632NOB001_7.25.10_1",1.06008629843438,0.95032276367677,1.98382572461301,0,"ref"
"632NOB001_9.1.10_1",1.07787271551243,1.39925593672423,1.33659775117882,0,"ref"
"632PS0007_7.23.08_1",1.98382572461301,1.33659775117882,1.32510787304297,1.34734089439054,"ref"
"632PS0014_8.3.09_1",1.06927820094305,1.05634502950122,1.34734089439054,1.80347793146637,"ref"
"632PS0058_8.15.11_1",1.06008629843438,1.04106976498277,1.98382572461301,1.06927820094305,"ref"
"632SVK001_8.27.14_1",1.07787271551243,1.74665741066956,1.26022073682574,0.424034519373751,"ref"
"633PS0003_7.22.08_1",1.58706057969041,0.942745280064385,0.61522865534138,1.01050567079291,"ref"
"633PS0083_9.4.12_1",0.80195865070729,1.31713916339618,0.591180188355033,0.991912862306504,"ref"
"633WCR003_9.4.12_1",0.795064723825784,1.25886256811719,0.680168819867317,0.748494740660138,"ref"
"633WE0991_9.9.14_1",0.808404536634325,1.78304643576367,0.564702393355185,0.676650828787901,"ref"
"634CAT055_10.4.11_1",1.58706057969041,1.16780383498692,0.851855061241912,0.561392039329392,"ref"
"634CAT055_8.11.10_1",1.06927820094305,1.12589013187321,1.07237336492308,0.566807349889431,"ref"
"634CLD001_9.9.14_1",1.06008629843438,1.17719026694178,1.80669842777256,1.00244831338411,"ref"
"634EGL005_10.3.11_1",1.07787271551243,1.86177269197689,0.602203382399247,0.407725499397838,"ref"
"634GACALL_9.10.13_1",1.58706057969041,1.26425750138229,0.649032427612885,0.673670447195271,"ref"
"634GRF001_10.3.11_1",1.06927820094305,1.05634502950122,1.34734089439054,1.08208675887982,"ref"
"634HHCATC_10.4.11_1",1.06008629843438,1.04106976498277,1.98382572461301,0.80195865070729,"ref"
"634HID001_10.3.11_1",1.07787271551243,1.73329581551782,1.33659775117882,0.99383090478223,"ref"
"634MKC278_9.8.14_1",1.1902954347678,1.25436481764943,0.597026624118262,0.725491250825676,"ref"
"634PS0019_8.5.09_1",1.06927820094305,0.984224182596931,1.1334772603603,0.440850161025112,"ref"
"634PS0035_9.1.10_1",1.06008629843438,1.22256376759478,1.13361469977886,1.06927820094305,"ref"
"634PS0062_10.12.11_1",1.07787271551243,1.39925593672423,1.33659775117882,0,"ref"
"634PS0099_9.10.12_1",1.98382572461301,1.33659775117882,0.733541858291645,0.336835223597636,"ref"
"634R10BMW_9.29.11_1",1.06927820094305,1.14806393262949,0.677854735687166,1.38005267799166,"ref"
"634R10GNL_10.3.11_1",1.06008629843438,1.17719026694178,0.743934646729878,0.835373594486761,"ref"
"634R10GNL_10.3.11_2",1.07787271551243,1.73329581551782,0.262545986838696,0.828192420651858,"ref"
"634R10UTR_9.28.11_1",1.58706057969041,1.19281034108942,0.904438706997586,0.898227262927027,"ref"
"634TRT001_8.26.13_1",1.06927820094305,0.785891853610144,1.34734089439054,1.32255048307534,"ref"
"634UTRADC_8.21.13_1",1.06008629843438,1.20239776730456,1.19659329421102,1.18808688993673,"ref"
"634WSN001_10.4.11_1",1.07787271551243,1.73329581551782,1.33659775117882,0.662553936521487,"ref"
"635CLS001_7.9.10_1",1.58706057969041,1.25436481764943,0.888259123688146,1.03641607260811,"ref"
"635PRN001_9.2.14_1",1.06927820094305,1.02389064839429,1.03937726138699,0.793530289845203,"ref"
"635PS0038_8.9.10_1",1.06008629843438,1.25281276803012,1.51148626637181,1.11383145931568,"ref"
"635PS0038_8.9.10_2",1.07787271551243,1.82439760064334,0.989429504119384,0.963714816758527,"ref"
"636PS0070_9.21.11_1",1.1902954347678,1.17239686672003,0.204754277758826,0.824902588402373,"ref"
"636SAG001_7.12.10_1",1.06927820094305,1.26932690551544,0.986446011964504,0.991912862306504,"ref"
"636SHCWES_7.30.13_1",1.06008629843438,1.00073776440233,1.03914680813062,0,"ref"
"636SHCWES_7.30.13_2",1.07787271551243,1.39925593672423,0.859241411472097,0,"ref"
"639PS1279_6.11.13_1",1.58706057969041,1.21281554597142,1.13580674832255,0.808404536634325,"ref"
"641OWC157_7.24.13_1",1.06927820094305,0.870891423175909,0.522438305988169,1.70042204966829,"ref"
"705PCCPCP_5.21.13_1",1.06008629843438,0.799077761500096,1.51148626637181,1.33659775117882,"ref"
"719HOTCPF_4.15.14_1",1.07787271551243,1.72252033555673,0.720654087041114,0.59843581363231,"ref"
"719HOTCPF_5.14.13_1",1.58706057969041,1.33659775117882,0.804529780061805,1.01050567079291,"ref"
"719MISSCK_5.21.13_1",1.06927820094305,1.18963980904753,0.591180188355033,1.13361469977886,"ref"
"719NP7AZC_4.9.14_1",1.06008629843438,1.34734089439054,1.00962559199055,0.334149437794704,"ref"
"719NP7BNC_4.9.14_1",1.07787271551243,1.93371974279397,0.859241411472097,0.662553936521487,"ref"
"719NP7DPC_4.8.14_1",0.396765144922601,1.10857789948099,0.428418334893592,0.425476071912802,"ref"
"719NP7TWP_4.9.14_1",1.06927820094305,1.12589013187321,1.20985712965681,0.850211024834145,"ref"
"719TRMDSS_4.8.14_1",1.06008629843438,0.985225456486772,1.98382572461301,0.822521693033119,"ref"
"719TRMDSS_5.15.13_1",1.34734089439054,0,1.33659775117882,0,"ref"
"719WWRAEF_6.9.10_1",1.58706057969041,0.192550096989274,1.32510787304297,0.898227262927027,"ref"
"719WWRAEF_6.9.10_2",1.06927820094305,0.190894866649779,1.34734089439054,1.32255048307534,"ref"
"719WWRPUS_5.13.13_1",1.32510787304297,1.34734089439054,0.850211024834145,0,"ref"
"719WWRPUS_5.13.13_2",1.34734089439054,1.98382572461301,0.859241411472097,0,"ref"
"722ABSPPC_4.21.14_1",1.1902954347678,1.20333939629048,1.125843531232,0.850952143825607,"ref"
"722ABSPPC_5.20.13_1",1.33659775117882,1.32510787304297,0.866147717822491,0.991912862306504,"ref"
"722NP7IDC_4.16.14_1",1.06008629843438,1.14478062361821,1.57896333183484,0.381885071765377,"ref"
"801BNC530_6.19.14_1",1.07787271551243,1.73329581551782,0.978580496398777,0.99383090478223,"ref"
"801CCCCTT_5.15.13_1",1.58706057969041,1.06550449184031,1.15301594147895,0.979884286829486,"ref"
"801CCWFAC_6.7.11_1",1.06927820094305,1.1062748465888,0.903162577558495,0.305203957632771,"ref"
"801DRC025_6.25.14_1",1.06008629843438,0.885503477029623,1.98382572461301,0,"ref"
"801DRC025_6.25.14_2",1.07787271551243,1.39925593672423,1.33659775117882,0.331276968260743,"ref"
"801EEWADD_6.5.12_1",1.58706057969041,1.16780383498692,1.08848146714244,0.673670447195271,"ref"
"801LCMFAS_5.13.13_1",1.33659775117882,0.190894866649779,1.34734089439054,1.32255048307534,"ref"
"801S01671_7.10.12_1",1.06008629843438,0.95032276367677,1.98382572461301,1.33659775117882,"ref"
"801S02567_7.10.12_1",1.07787271551243,0.731176179137064,1.33659775117882,1.32510787304297,"ref"
"801S03111_6.6.12_1",1.58706057969041,0.942745280064385,1.32510787304297,0.673670447195271,"ref"
"801S03488_5.7.14_1",1.06927820094305,1.25338948622186,1.20985712965681,1.13361469977886,"ref"
"801S03488_6.6.12_1",1.06008629843438,0.799077761500096,1.98382572461301,1.33659775117882,"ref"
"801SNP001_5.13.14_1",1.07787271551243,1.2656399852068,1.33659775117882,0.530043149217189,"ref"
"801SNP001_6.18.14_1",1.1902954347678,0.852721858095371,1.13580674832255,0.808404536634325,"ref"
"801WBC106_6.25.14_1",1.06927820094305,0.785891853610144,1.02654544334517,0,"ref"
"801WBC106_6.25.14_2",1.06008629843438,1.04106976498277,1.70042204966829,0.534639100471527,"ref"
"801WCC247_6.5.14_1",1.07787271551243,1.770411357606,0.912281004772844,0.883405248695315,"ref"
"801WE0674_5.14.13_1",1.58706057969041,0.792706243449364,1.32510787304297,0,"ref"
"801WE1008_5.14.13_1",1.06927820094305,1.2023897444824,1.34734089439054,0.396765144922601,"ref"
"801WE1132_3.26.09_1",1.06008629843438,0.194097752793395,1.03914680813062,0,"ref"
"801WE1132_4.29.09_1",1.07787271551243,1.17656268419518,1.01836019137434,0.441702624347659,"ref"
"801WE1132_6.1.09_1",1.58706057969041,0.792706243449364,1.32510787304297,0.898227262927027,"ref"
"801WE1132_7.8.09_1",1.06927820094305,0.785891853610144,1.34734089439054,1.32255048307534,"ref"
"801WE1132_8.19.09_1",0.795064723825784,0.723455260411757,1.62957113093211,1.00244831338411,"ref"
"802FMCAIP_6.7.11_1",1.07787271551243,1.73329581551782,1.33659775117882,1.32510787304297,"ref"
"802S45233_6.12.13_1",1.58706057969041,1.11586724538941,1.32510787304297,0.621849643564866,"ref"
"901ATCAAS_6.5.08_1",1.06927820094305,1.1062748465888,1.05122201650251,1.52601978816385,"ref"
"901BELOLV_3.26.15_1",1.06008629843438,1.33146016916199,1.41701837472358,0.855422560754443,"ref"
"901BELOLV_3.26.15_2",1.07787271551243,1.90537696519936,1.1051522531392,0.722786112568895,"ref"
"901BELOLV_3.27.14_1",1.58706057969041,1.24282335329443,0.930730529875422,0.673670447195271,"ref"
"901BELOLV_4.4.13_1",1.06927820094305,1.23213959383042,1.34734089439054,0.330637620768835,"ref"
"901BELOLV_5.1.14_1",1.06008629843438,1.34355976933613,1.13361469977886,0.623745617216781,"ref"
"901CSCADC_5.26.11_1",1.07787271551243,1.71102649026491,0.954712679413441,0.706724198956253,"ref"
"901DCCSMC_5.16.11_1",1.58706057969041,0.792706243449364,1.32510787304297,0.449113631463515,"ref"
"901NP9FLC_3.25.15_1",1.06927820094305,1.21088970143897,0.889061678611446,0.944678916482384,"ref"
"901NP9FLC_3.27.14_1",1.06008629843438,1.14478062361821,1.98382572461301,0.954712679413441,"ref"
"901NP9FLC_4.30.14_1",1.07787271551243,1.7860389542747,1.23610167966161,0.83691023560609,"ref"
"901NP9FLC_4.30.14_2",1.58706057969041,1.24282335329443,0.851855061241912,0.78594885506115,"ref"
"901S00469_5.13.09_1",1.06927820094305,1.02389064839429,0.705749992299808,1.05804038646027,"ref"
"901S01705_5.14.09_1",1.06008629843438,1.34734089439054,1.09818924041077,1.16952303228147,"ref"
"901S01849_6.1.10_1",1.07787271551243,1.98382572461301,0.931568129609479,1.20464352094816,"ref"
"901S02873_6.1.10_1",1.58706057969041,1.28695248171061,0.991047064712813,0.951064160746264,"ref"
"901S06969_5.31.12_1",0.534639100471527,1.15776497046037,0.673670447195271,1.48786929345976,"ref"
"901SCCA74_3.7.13_1",0.795064723825784,1.20959991026536,0.870454144473053,0.477356339706722,"ref"
"901SCCA74_4.1.13_1",0.808404536634325,1.81282911999248,0.881972665743845,0.883405248695315,"ref"
"901SCCA74_6.8.10_1",1.58706057969041,1.21281554597142,0.757204498881698,0.898227262927027,"ref"
"901SJSMT2_5.5.08_1",0.80195865070729,0.731801218431928,0.297464872787523,1.80347793146637,"ref"
"902ARO100_4.21.14_1",1.06008629843438,0.885503477029623,0.769238546278512,0,"ref"
"902ARO100_5.5.14_1",1.34734089439054,1.98382572461301,0.859241411472097,0,"ref"
"902ASTRLC_4.3.13_1",1.98382572461301,1.33659775117882,0.567903374161273,1.07787271551243,"ref"
"902SMSTN1_5.6.08_1",0.80195865070729,0.488393360129962,1.02654544334517,1.98382572461301,"ref"
"903ACPCT1_3.26.13_1",1.06008629843438,0.799077761500096,1.98382572461301,0.891065167452544,"ref"
"903ACPCT1_5.29.12_1",1.07787271551243,0.922056109876253,0.79104764865685,0.37860224944085,"ref"
"903FCPSPx_4.8.15_1",1.58706057969041,1.33659775117882,0.919462605784921,0.641590902090734,"ref"
"903FRC_4.8.14_1",0.80195865070729,1.09904816253665,1.14473324109873,0.83529504194232,"ref"
"903FRC_5.12.14_1",1.06008629843438,1.23120633914774,1.98382572461301,0.763770143530754,"ref"
"903NP9LWF_5.8.15_1",0.538936357756217,1.60258455859859,0.921505281868626,0.691360629413724,"ref"
"903NP9UAC_4.9.15_1",1.1902954347678,1.13565261285513,1.05467769487094,0.481193176568052,"ref"
"903SLFRCx_5.7.08_1",1.06927820094305,1.12589013187321,0.797405835455626,0.850211024834145,"ref"
"903WE0798_4.8.15_1",0.795064723825784,1.2495947892604,1.26024187369033,0.739394500652112,"ref"
"903WE0900_4.8.15_1",1.07787271551243,1.98382572461301,0.918910953935437,0.579734694456301,"ref"
"905BCC_4.11.14_1",1.58706057969041,1.22918344087488,1.06696997569694,0.979884286829486,"ref"
"905BCC_5.13.14_1",0.534639100471527,1.18791684479958,0.879152938810818,1.1795720524726,"ref"
"905BCC_6.11.14_1",0.530043149217189,1.16206576672412,1.41701837472358,0.891065167452544,"ref"
"905DGCC1x_3.25.14_1",1.07787271551243,1.98382572461301,0.923749024945978,0.787901978566091,"ref"
"905DGCC1x_4.3.13_1",1.58706057969041,1.22918344087488,0.751468101162898,1.30651238243931,"ref"
"905S02561_5.25.11_1",1.06927820094305,0.488393360129962,1.34734089439054,1.98382572461301,"ref"
"905SDBDN9_3.25.14_1",1.06008629843438,1.10156776585344,1.03914680813062,0.445532583726273,"ref"
"905SDISS2_5.8.08_1",1.34734089439054,1.98382572461301,1.33659775117882,0,"ref"
"905WE0679_3.27.15_1",1.58706057969041,1.12279212400241,0.567903374161273,0.269468178878108,"ref"
"907CCCR02_3.29.10_1",0.534639100471527,1.0462030354053,0.505252835396453,0.495956431153252,"ref"
"907CCCR02_5.5.10_1",1.06008629843438,1.23906322237769,1.21090661112742,0.243017772941603,"ref"
"907CCCR02_5.8.08_1",0.538936357756217,1.11293604061545,0.245497546134886,0.567903374161273,"ref"
"907CCCR02_6.9.10_1",1.58706057969041,1.0327687020334,0.946505623602123,1.07787271551243,"ref"
"907CCCR02_7.13.10_1",1.06927820094305,1.27588937228338,0.781231274898717,0.93356504687671,"ref"
"907CCCR02_8.24.10_1",1.06008629843438,1.31763205467727,1.30905506998273,0.763770143530754,"ref"
"907CONECR_5.16.12_1",1.07787271551243,1.84464244178235,0.859241411472097,1.10425656086915,"ref"
"907CONECR_5.31.12_1",1.58706057969041,1.21281554597142,1.13580674832255,0.808404536634325,"ref"
"907S03210_5.18.11_1",1.06927820094305,1.02389064839429,1.34734089439054,0.793530289845203,"ref"
"907S03210_5.18.11_2",1.06008629843438,1.22256376759478,1.70042204966829,0.267319550235764,"ref"
"907SDB035_5.22.14_1",1.34734089439054,1.98382572461301,1.33659775117882,1.32510787304297,"ref"
"909JQCASR_6.1.11_1",1.58706057969041,0.192550096989274,1.32510787304297,0,"ref"
"909S00282_4.6.15_1",0.534639100471527,1.11043566467943,0.822402883589032,0.841623034684306,"ref"
"909S00282_4.6.15_2",0.530043149217189,1.06375651530928,1.27531653725122,0.584761516140733,"ref"
"911COPPER_3.24.15_1",0.269468178878108,1.71102649026491,0.318237559804482,0.706724198956253,"ref"
"911COPPER_4.2.13_1",1.58706057969041,1.28997847908772,0.567903374161273,0.769909082508882,"ref"
"911KCKCRx_4.7.15_1",1.06927820094305,1.19623460323798,0.88274058598001,1.09452453771752,"ref"
"911KCKCRx_5.31.11_1",1.06008629843438,0.95032276367677,1.62957113093211,0.334149437794704,"ref"
"911KCKCRx_5.6.14_1",1.07787271551243,1.97189572894181,1.20021022554833,0.85185506124191,"ref"
"911LAP_4.9.14_1",1.58706057969041,1.16780383498692,0.733541858291645,0.673670447195271,"ref"
"911NP9ATC_3.24.14_1",0.80195865070729,1.2023897444824,0.866147717822491,1.78544315215171,"ref"
"911NP9ATC_4.29.14_1",1.06008629843438,1.26444699896679,1.76582289773246,0.822521693033119,"ref"
"911NP9ATC_4.7.15_1",1.07787271551243,1.834960126455,0.838486788006588,0.576133857844771,"ref"
"911NP9ATC_4.7.15_2",1.58706057969041,1.12612632481608,0.834327179323354,0.698621204498799,"ref"
"911NP9UCW_3.18.15_1",0.534639100471527,0.870891423175909,0.614094149143988,0.755743133185906,"ref"
"911NP9UCW_3.24.14_1",0.795064723825784,1.21630535371161,1.00657167307951,1.01397070779083,"ref"
"911NP9UCW_4.29.14_1",0.808404536634325,1.75899119080963,0.749082256155161,0.713519623946216,"ref"
"911S00538_5.5.09_1",1.58706057969041,1.32617837363611,0.694104123974891,1.29743937978348,"ref"
"911S00858_5.31.10_1",1.33659775117882,1.3233084869937,0.478088704461161,1.02391005141316,"ref"
"911S01142_3.23.15_1",0.795064723825784,1.12483622772678,1.54782007085191,0.514076058145698,"ref"
"911S01142_5.24.11_1",1.07787271551243,1.770411357606,1.33659775117882,0.294468416231772,"ref"
"911S02058_5.5.09_1",1.58706057969041,1.16780383498692,0.970168264192177,1.17892328259172,"ref"
"911S03354_5.5.09_1",1.06927820094305,1.05634502950122,0.472444209721358,1.98382572461301,"ref"
"911TCCTCx_5.31.11_1",1.06008629843438,0.799077761500096,1.98382572461301,1.33659775117882,"ref"
"911TJIND2_5.8.08_1",1.07787271551243,1.70292855380931,0.295093010000518,0.722786112568895,"ref"
"911TJKC1x_3.30.15_1",0.793530289845203,1.14873107609518,0.683409145177126,0.776433735750482,"ref"
"911TJKTC5_5.7.08_1",0.267319550235764,1.11043566467943,0.355791318432134,1.08208675887982,"ref"
"911TJLCC2_4.7.15_1",1.06008629843438,1.32156049629225,1.46854631562262,0.72905331882481,"ref"
"911TJWIL3_5.25.11_1",0.538936357756217,1.03952068263883,0.455324508643333,0.203862749698919,"ref"
"911TJWIL3_5.6.08_1",1.58706057969041,0.878442835800803,1.05467769487094,1.15486362376332,"ref"
"911TJWIL3_5.6.08_2",1.06927820094305,0.870891423175909,1.07237336492308,1.70042204966829,"ref"
"MJMJ1_6.19.08_1",0.795064723825784,1.01514205032392,0.566807349889431,0.763770143530754,"ref"
"SASA4_10.4.07_1",1.07787271551243,1.39925593672423,1.09791958132546,1.32510787304297,"ref"
"SASA4_11.2.08_1",1.98382572461301,0.792706243449364,1.32510787304297,1.34734089439054,"ref"
"SASA4_6.6.08_1",1.33659775117882,1.32510787304297,0.705749992299808,1.98382572461301,"ref"
"SASA4_6.7.07_1",1.06008629843438,0.859575762370765,1.13361469977886,1.33659775117882,"ref"
"SCFC1_6.12.08_1",1.34734089439054,1.71102649026491,0.445532583726272,0.706724198956253,"ref"
"SCSS1_6.17.08_1",1.1902954347678,0.621233058746479,0.513817338526867,0.384954541254441,"ref"
"SGBC1_10.5.07_1",0.534639100471527,1.07045562998249,0.510483196011324,1.55255926274061,"ref"
"SGBC1_11.3.08_1",0.530043149217189,0.9264419738594,1.08886675110338,0.562778000496345,"ref"
"SGBC1_6.10.08_1",0.808404536634325,1.39925593672423,0.541003851667616,0.662553936521487,"ref"
"SGBC1_6.24.07_1",0.396765144922601,0.942745280064385,0.446209793983858,0.86614771782249,"ref"
"SGUR103_7.22.10_1",1.33659775117882,1.32510787304297,1.34734089439054,0,"ref"
"SJTC2_6.14.07_1",1.06008629843438,0.744079578890395,1.46854631562262,1.21508886470802,"ref"
"SMAD1_10.7.07_1",1.34734089439054,1.39925593672423,1.33659775117882,0.662553936521487,"ref"
"SMAD1_11.5.08_1",1.58706057969041,0.792706243449364,1.32510787304297,0,"ref"
"SMAD1_6.18.08_1",1.06927820094305,0.785891853610144,1.34734089439054,0,"ref"
"SMAD1_6.26.07_1",1.32510787304297,1.04106976498277,1.41701837472358,0.534639100471527,"ref"
"SMAS1_5.12.08_1",1.34734089439054,1.39925593672423,0.700122631569857,0.662553936521487,"ref"
"SMC00135_6.7.10_1",1.98382572461301,1.33659775117882,1.32510787304297,0.898227262927027,"ref"
"SMC00271_6.4.09_1",1.06927820094305,1.14289004578636,1.09070453355425,1.58706057969041,"ref"
"SMC00271_8.13.15_1",1.32510787304297,1.34734089439054,1.98382572461301,1.33659775117882,"ref"
"SMC00282_6.9.09_1",1.07787271551243,1.71102649026491,0.827417655491649,1.06008629843438,"ref"
"SMC00282_6.9.09_2",1.58706057969041,1.13565261285513,0.784247516698902,0.769909082508882,"ref"
"SMC00428_5.15.14_1",0.267319550235764,0.894073123966573,0,0.901738965733184,"ref"
"SMC00428_6.19.14_1",0.265021574608595,0.971929192559153,0.499330284426403,0.63647511960896,"ref"
"SMC00428_7.22.10_1",1.07787271551243,0.922056109876253,0.79104764865685,0.37860224944085,"ref"
"SMC00476_6.8.09_1",1.58706057969041,0.792706243449364,1.32510787304297,0.898227262927027,"ref"
"SMC00791_6.22.11_1",1.06927820094305,0.934641100350234,1.34734089439054,0,"ref"
"SMC00791_6.22.11_2",1.06008629843438,0.95032276367677,1.62957113093211,0.334149437794704,"ref"
"SMC00911_6.4.09_1",0.808404536634325,0.463944276102194,0.954712679413441,1.06008629843438,"ref"
"SMC01196_7.14.10_1",1.98382572461301,1.13565261285513,0.243387160354833,0.384954541254441,"ref"
"SMC01248_7.26.11_1",0.80195865070729,0.831660852607094,0.755103138614479,0.305203957632771,"ref"
"SMC01367_6.23.11_1",1.06008629843438,0.678081759758756,1.98382572461301,0,"ref"
"SMC01413_7.9.12_1",1.07787271551243,1.58145950697528,1.33659775117882,0.722786112568895,"ref"
"SMC01413_7.9.12_2",1.58706057969041,1.13565261285513,1.18989278395696,0.769909082508882,"ref"
"SMC01424_7.1.09_1",0.80195865070729,1.05634502950122,0.647423546655195,1.4427823451731,"ref"
"SMC01567_6.9.10_1",1.32510787304297,1.32514733428853,0.998073811761822,0.813581239847977,"ref"
"SMC01979_7.14.11_1",0.808404536634325,1.2656399852068,1.14565521529613,0.530043149217189,"ref"
"SMC02139_7.17.12_1",0.793530289845203,1.15279993132542,1.00960599850893,0.808404536634325,"ref"
"SMC02464_6.22.11_1",1.06927820094305,1.05634502950122,1.34734089439054,0.721391172586549,"ref"
"SMC02591_7.21.11_1",0.795064723825784,0.496587757146746,1.51148626637181,1.33659775117882,"ref"
"SMC02972_7.18.12_1",1.34734089439054,1.17656268419518,1.33659775117882,0.883405248695315,"ref"
"SMC03234_6.28.11_1",1.1902954347678,1.09278431667941,0.536353186707869,1.12278407865879,"ref"
"SMC03280_8.11.11_1",0.80195865070729,1.11314019643834,1.05862498844971,1.58706057969041,"ref"
"SMC03452_6.13.12_1",0.795064723825784,0,0.566807349889431,0,"ref"
"SMC04204_7.11.12_1",1.07787271551243,1.80010379127653,1.14565521529613,0.530043149217189,"ref"
"SMC04383_5.19.14_1",0.793530289845203,1.07973744393027,0.584364341528268,0.351480233319273,"ref"
"SMC04383_6.9.10_1",1.06927820094305,0.84539155230618,0.57743181188166,0.396765144922601,"ref"
"SMC04524_7.9.13_1",0.795064723825784,0.723455260411757,1.62957113093211,0,"ref"
"SMC04795_7.14.11_1",0.808404536634325,0.463944276102194,0.572827607648064,0,"ref"
"SMC05243_6.10.10_1",1.98382572461301,1.33659775117882,1.32510787304297,0,"ref"
"SMC05407_7.21.11_1",0.80195865070729,1.08339034709032,1.02654544334517,1.5429755635879,"ref"
"SMC05848_6.18.13_1",1.06008629843438,0.799077761500096,1.51148626637181,0,"ref"
"SMC06467_6.28.10_1",1.34734089439054,1.98382572461301,1.33659775117882,0,"ref"
"SMC08157_6.22.11_1",1.1902954347678,1.14452191551217,0.73762162391062,0.929200616821065,"ref"
"SMC09503_6.4.12_1",0.80195865070729,0.731801218431928,1.17236155745671,0.360695586293274,"ref"
"SMC13599_6.4.12_1",0.795064723825784,0.799077761500096,0.72425383596983,0.594043444968363,"ref"
"SMC18545_6.25.13_1",0.808404536634325,1.58145950697528,0.989429504119384,0.481857408379263,"ref"
"SMC19809_6.25.13_1",1.1902954347678,1.22406847371755,0.61522865534138,0.926296864893498,"ref"
"SMC29064_6.25.12_1",1.06927820094305,0.934641100350234,1.34734089439054,0.991912862306504,"ref"
"SMCR8_474_7.5.09_1",1.06008629843438,0.885503477029623,1.57896333183484,0.381885071765377,"ref"
"SQMC1_6.5.08_1",0.808404536634325,1.06521605793065,1.09791958132546,0.662553936521487,"ref"
"SYHC2_6.3.08_1",1.1902954347678,1.0327687020334,0.946505623602123,1.34734089439054,"ref"
"SYTQ1_6.3.08_1",1.06927820094305,0.934641100350234,0.705749992299808,1.65318810384417,"ref"
"TJKT1_6.13.07_1",1.06008629843438,0.799077761500096,1.98382572461301,0.891065167452544,"ref"
"VRMT3_11.4.08_1",1.07787271551243,1.78101579820262,0.586466360211113,0.946505623602123,"ref"
"VRMT3_6.17.07_1",1.58706057969041,1.05527455752565,0.61522865534138,1.17892328259172,"ref"
"VRMT3_6.17.08_1",1.06927820094305,1.23808956370002,0.808404536634325,1.58706057969041,"ref"
"102PS0139_8.9.10_1",1.06008629843438,1.14478062361821,1.57896333183484,0.381885071765377,"int"
"103FCA168_7.24.13_1",1.07787271551243,1.53287188824167,1.33659775117882,0,"int"
"103PS0217_9.10.13_1",1.58706057969041,1.09278431667941,1.00960599850893,0,"int"
"103RDCBCC_7.21.11_1",1.06927820094305,1.02389064839429,1.34734089439054,0.793530289845203,"int"
"105PS0028_8.12.08_1",1.06008629843438,0.885503477029623,1.98382572461301,1.33659775117882,"int"
"105PS0028_8.26.08_1",1.07787271551243,1.53287188824167,0.763770143530752,1.06008629843438,"int"
"105PS0067_8.24.09_1",1.58706057969041,0.792706243449364,1.32510787304297,0.449113631463515,"int"
"105PS0067_8.24.09_2",1.06927820094305,0.488393360129962,1.34734089439054,0,"int"
"105PS0067_9.15.09_1",1.06008629843438,0.799077761500096,1.98382572461301,0.445532583726273,"int"
"105PS0069_8.18.09_1",1.07787271551243,1.17656268419518,1.33659775117882,0,"int"
"105PS0092_8.11.08_1",1.58706057969041,1.06550449184031,0.808832078350905,1.22485535853686,"int"
"105PS0107_9.14.09_1",0.80195865070729,0.785891853610144,0.919613626330053,1.32255048307534,"int"
"105PS0129_8.11.10_1",1.06008629843438,1.2744191969125,1.78139452822392,0.381885071765377,"int"
"105PS0129_8.11.10_2",1.07787271551243,1.87645576357221,1.20021022554833,0.37860224944085,"int"
"105PS0149_8.29.12_1",1.58706057969041,1.0327687020334,1.13580674832255,0.269468178878108,"int"
"105PS0211_8.20.13_1",1.06927820094305,1.12589013187321,1.34734089439054,0.566807349889431,"int"
"105PS0211_9.16.13_1",1.06008629843438,1.22256376759478,1.70042204966829,0.80195865070729,"int"
"105PS0231_8.29.13_1",1.07787271551243,1.86177269197689,1.33659775117882,0.407725499397838,"int"
"105PS0276_9.1.09_1",1.58706057969041,1.30712579755801,0.964534302146927,0.898227262927027,"int"
"105PS0276_9.22.09_1",1.06927820094305,1.32510787304297,0.926296864893498,1.61185840124807,"int"
"105PS0540_8.5.10_1",1.06008629843438,1.20239776730456,1.66893275245221,0.891065167452544,"int"
"105PS1148_9.18.12_1",1.07787271551243,1.80010379127653,0.954712679413441,0.530043149217189,"int"
"105PS1404_8.28.13_1",1.1902954347678,1.11586724538941,0.888259123688146,0.207283214521622,"int"
"105PS1404_8.28.13_2",1.06927820094305,1.02389064839429,1.34734089439054,0,"int"
"106FCA036_7.15.13_1",1.06008629843438,0.95032276367677,1.98382572461301,0.668298875589409,"int"
"106HLCACC_9.23.13_1",1.07787271551243,1.86177269197689,1.1897188774229,0.611588249096758,"int"
"106PS0022_9.30.08_1",1.58706057969041,0.492628170219319,1.32510787304297,1.34734089439054,"int"
"106PS0051_9.16.08_1",1.06927820094305,1.23213959383042,0.705749992299808,1.65318810384417,"int"
"106PS0051_9.16.08_2",1.06008629843438,1.20239776730456,1.03914680813062,0.891065167452544,"int"
"106PS0106_9.8.09_1",1.07787271551243,1.58145950697528,1.1630136276491,0.481857408379263,"int"
"106PS0106_9.8.09_2",1.58706057969041,1.0327687020334,1.13580674832255,0.808404536634325,"int"
